SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,AM,SDCORR,TEMP,ID,SIG440,SIG500,SIG675,SIG870,SIG936,STD440,STD500,STD675,STD870,STD936,R440_500,R500_675,R675_870,R870_936,AOT440,AOT500,AOT675,AOT870,AOT936,WATER
10572,08/09/2011, 9:04:55,-25.800,  29.433, 1006,  913,44.43,1.399,1.027, 16.7, 0, 304.14, 368.61, 636.53, 499.27, 382.60, 0.010, 0.010, 0.004, 0.008, 0.007,0.8251,0.5791,1.2750,1.3049,0.622,0.506,0.295,0.196,0.178,0.99
10572,08/09/2011, 9:41:20,-25.800,  29.433, 1006,  910,42.20,1.349,1.027, 16.0, 0, 121.57, 180.61, 450.10, 410.85, 358.40, 0.007, 0.008, 0.003, 0.011, 0.010,0.6731,0.4013,1.0956,1.1463,1.334,1.059,0.565,0.348,0.317,0.83
10572,08/09/2011, 9:41:39,-25.800,  29.433, 1006,  910,42.19,1.348,1.027, 16.1, 0, 126.57, 186.03, 453.85, 417.70, 362.48, 0.004, 0.009, 0.004, 0.009, 0.016,0.6804,0.4099,1.0866,1.1525,1.304,1.037,0.559,0.336,0.306,0.83
10572,08/09/2011, 9:41:51,-25.800,  29.433, 1006,  910,42.18,1.348,1.027, 16.1, 0, 130.38, 191.71, 459.87, 420.71, 366.49, 0.002, 0.003, 0.004, 0.004, 0.006,0.6801,0.4169,1.0931,1.1480,1.282,1.015,0.549,0.331,0.301,0.83
10572,08/09/2011, 9:42:32,-25.800,  29.433, 1006,  910,42.16,1.348,1.027, 16.3, 0, 128.74, 190.03, 456.62, 411.94, 359.85, 0.010, 0.009, 0.013, 0.007, 0.012,0.6775,0.4162,1.1085,1.1448,1.292,1.022,0.555,0.347,0.316,0.83
10572,08/09/2011, 9:42:43,-25.800,  29.433, 1006,  910,42.15,1.347,1.027, 16.4, 0, 134.75, 196.76, 462.41, 425.85, 371.11, 0.004, 0.004, 0.008, 0.002, 0.002,0.6848,0.4255,1.0859,1.1475,1.259,0.996,0.545,0.322,0.293,0.82
10572,08/09/2011,10:06:12,-25.800,  29.433, 1006,  909,41.69,1.338,1.027, 16.0, 0, 206.04, 272.56, 545.65, 465.37, 421.48, 0.007, 0.006, 0.007, 0.004, 0.010,0.7559,0.4995,1.1725,1.1042,0.952,0.761,0.426,0.258,0.235,0.75
10572,08/09/2011,10:08:08,-25.800,  29.433, 1006,  910,41.69,1.338,1.027, 16.8, 0, 201.48, 261.76, 514.13, 430.67, 391.97, 0.016, 0.017, 0.010, 0.015, 0.013,0.7697,0.5091,1.1939,1.0987,0.969,0.791,0.470,0.316,0.288,0.76
10572,08/09/2011,10:08:19,-25.800,  29.433, 1006,  909,41.69,1.338,1.027, 16.8, 0, 218.86, 283.21, 557.46, 463.44, 421.70, 0.005, 0.004, 0.002, 0.005, 0.002,0.7728,0.5080,1.2029,1.0990,0.907,0.732,0.410,0.261,0.238,0.75
10572,08/09/2011,10:08:30,-25.800,  29.433, 1006,  910,41.69,1.338,1.027, 16.9, 0, 219.77, 284.60, 558.05, 458.72, 417.04, 0.006, 0.004, 0.003, 0.002, 0.005,0.7722,0.5100,1.2165,1.1000,0.904,0.728,0.409,0.269,0.245,0.75
10572,08/09/2011,10:08:47,-25.800,  29.433, 1006,  910,41.69,1.338,1.027, 16.9, 0, 212.97, 269.82, 522.95, 432.04, 390.86, 0.016, 0.023, 0.015, 0.032, 0.034,0.7895,0.5160,1.2112,1.1054,0.927,0.768,0.458,0.314,0.286,0.77
10572,08/09/2011,10:09:14,-25.800,  29.433, 1006,  910,41.69,1.338,1.027, 17.1, 0, 203.37, 259.61, 504.97, 423.84, 380.74, 0.010, 0.014, 0.031, 0.019, 0.043,0.7834,0.5145,1.1917,1.1141,0.962,0.797,0.484,0.328,0.299,0.78
10572,08/09/2011,10:10:03,-25.800,  29.433, 1006,  910,41.70,1.338,1.027, 17.3, 0, 170.10, 221.06, 434.34, 370.07, 337.11, 0.020, 0.016, 0.017, 0.017, 0.015,0.7694,0.5091,1.1741,1.0978,1.095,0.917,0.596,0.430,0.391,0.78
10572,08/09/2011,10:36:00,-25.800,  29.433, 1006,  909,42.25,1.350,1.027, 16.6, 0, 344.83, 405.33, 664.72, 514.41, 484.04, 0.018, 0.007, 0.006, 0.006, 0.008,0.8507,0.6098,1.2923,1.0628,0.560,0.459,0.276,0.182,0.165,0.67
10572,08/09/2011,10:36:11,-25.800,  29.433, 1006,  909,42.26,1.350,1.027, 16.7, 0, 359.14, 414.64, 670.84, 510.92, 482.18, 0.006, 0.003, 0.007, 0.003, 0.001,0.8662,0.6181,1.3130,1.0596,0.530,0.442,0.269,0.187,0.170,0.67
10572,08/09/2011,10:36:31,-25.800,  29.433, 1006,  909,42.27,1.350,1.027, 16.8, 0, 359.50, 408.47, 646.41, 482.00, 453.08, 0.017, 0.014, 0.008, 0.005, 0.008,0.8801,0.6320,1.3411,1.0639,0.529,0.453,0.296,0.230,0.209,0.68
10572,08/09/2011,10:37:11,-25.800,  29.433, 1006,  910,42.30,1.351,1.027, 17.1, 0, 375.85, 431.69, 690.24, 526.86, 495.16, 0.005, 0.005, 0.010, 0.006, 0.010,0.8706,0.6254,1.3102,1.0641,0.496,0.412,0.247,0.164,0.149,0.67
10572,08/09/2011,10:37:25,-25.800,  29.433, 1006,  910,42.31,1.351,1.027, 17.2, 0, 264.33, 286.93, 495.65, 339.36, 298.42, 0.233, 0.174, 0.256, 0.356, 0.492,0.9327,0.6071,1.5237,1.2882,0.756,0.714,0.493,0.489,0.445,0.84
10572,08/09/2011,10:37:53,-25.800,  29.433, 1006,  910,42.33,1.351,1.027, 17.4, 0, 281.81, 327.49, 528.80, 402.30, 375.17, 0.025, 0.020, 0.045, 0.027, 0.041,0.8606,0.6201,1.3143,1.0728,0.708,0.616,0.444,0.363,0.331,0.72
10572,08/09/2011,10:38:07,-25.800,  29.433, 1006,  909,42.34,1.351,1.027, 17.5, 0, 206.31, 237.78, 378.00, 287.06, 268.79, 0.005, 0.001, 0.014, 0.009, 0.017,0.8677,0.6291,1.3168,1.0681,0.939,0.853,0.693,0.613,0.558,0.76
10572,08/09/2011,10:38:18,-25.800,  29.433, 1006,  910,42.35,1.352,1.027, 17.5, 0, 125.01, 143.54, 227.18, 171.00, 160.36, 0.023, 0.023, 0.021, 0.021, 0.020,0.8709,0.6318,1.3285,1.0664,1.310,1.226,1.069,0.996,0.907,0.84
10572,08/09/2011,11:25:22,-25.800,  29.433, 1006,  906,45.75,1.431,1.027, 18.3, 0, 507.09, 542.57, 780.62, 557.80, 566.35, 0.009, 0.005, 0.008, 0.013, 0.028,0.9346,0.6951,1.3997,0.9852,0.247,0.222,0.146,0.114,0.104,0.52
10572,08/09/2011,11:25:53,-25.800,  29.433, 1006,  907,45.80,1.433,1.027, 18.6, 0, 492.73, 536.12, 771.71, 553.25, 567.02, 0.049, 0.011, 0.005, 0.007, 0.016,0.9188,0.6947,1.3949,0.9758,0.267,0.230,0.153,0.120,0.109,0.51
10572,08/09/2011,11:26:12,-25.800,  29.433, 1006,  907,45.84,1.434,1.027, 18.7, 0, 501.19, 538.68, 768.87, 550.34, 564.04, 0.004, 0.002, 0.002, 0.006, 0.010,0.9304,0.7006,1.3971,0.9757,0.254,0.226,0.156,0.123,0.112,0.51
10572,08/09/2011,11:26:52,-25.800,  29.433, 1006,  907,45.90,1.435,1.027, 19.0, 0, 478.79, 509.66, 710.93, 515.74, 532.14, 0.003, 0.003, 0.006, 0.006, 0.003,0.9394,0.7169,1.3785,0.9692,0.286,0.264,0.210,0.168,0.153,0.51
10572,08/09/2011,15:01:34,-25.800,  29.433, 1006,  905,82.64,7.390,1.027, 28.4, 0, 274.40, 333.27, 597.73, 469.84, 375.33, 0.004, 0.004, 0.001, 0.005, 0.008,0.8234,0.5575,1.2722,1.2518,-0.043,0.006,0.034,0.034,0.031,0.20
10572,08/09/2011,15:01:45,-25.800,  29.433, 1006,  905,82.68,7.425,1.027, 28.4, 0, 269.95, 328.33, 587.67, 460.01, 369.25, 0.007, 0.006, 0.002, 0.007, 0.007,0.8222,0.5587,1.2776,1.2458,-0.042,0.007,0.036,0.037,0.034,0.20
10572,08/09/2011,15:01:56,-25.800,  29.433, 1006,  905,82.72,7.460,1.027, 28.5, 0, 264.20, 319.88, 566.59, 448.18, 358.15, 0.004, 0.006, 0.010, 0.003, 0.004,0.8259,0.5646,1.2642,1.2514,-0.039,0.010,0.040,0.040,0.037,0.20
10572,08/09/2011,15:04:53,-25.800,  29.433, 1006,  905,83.33,8.069,1.027, 29.3, 0, 256.64, 311.66, 558.95, 434.32, 349.83, 0.002, 0.002, 0.002, 0.002, 0.003,0.8235,0.5576,1.2870,1.2415,-0.049,0.003,0.036,0.040,0.037,0.18
10572,08/09/2011,15:05:04,-25.800,  29.433, 1006,  905,83.37,8.110,1.027, 29.4, 0, 274.24, 333.02, 607.01, 466.96, 375.18, 0.003, 0.002, 0.001, 0.002, 0.003,0.8235,0.5486,1.2999,1.2446,-0.058,-0.006,0.026,0.031,0.028,0.18
10572,08/09/2011,15:05:20,-25.800,  29.433, 1006,  905,83.43,8.171,1.027, 29.5, 0, 274.87, 334.47, 612.58, 472.74, 377.77, 0.013, 0.008, 0.006, 0.013, 0.012,0.8218,0.5460,1.2959,1.2514,-0.060,-0.007,0.024,0.029,0.026,0.18
10572,08/09/2011,15:05:38,-25.800,  29.433, 1006,  905,83.49,8.240,1.027, 29.5, 0, 260.58, 316.71, 598.07, 450.15, 358.47, 0.004, 0.003, 0.005, 0.009, 0.013,0.8228,0.5296,1.3286,1.2558,-0.055,-0.002,0.027,0.035,0.032,0.18
10572,08/09/2011,15:05:58,-25.800,  29.433, 1006,  905,83.56,8.318,1.027, 29.5, 0, 281.19, 342.42, 619.53, 485.91, 385.46, 0.010, 0.009, 0.001, 0.007, 0.008,0.8212,0.5527,1.2750,1.2606,-0.065,-0.012,0.022,0.025,0.023,0.18
10572,08/09/2011,15:09:15,-25.800,  29.433, 1006,  904,84.25,9.172,1.027, 28.9, 0, 281.74, 345.43, 617.01, 495.97, 389.95, 0.001, 0.002, 0.002, 0.002, 0.001,0.8156,0.5598,1.2441,1.2719,-0.079,-0.024,0.017,0.019,0.018,0.17
10572,08/09/2011,15:09:29,-25.800,  29.433, 1006,  904,84.30,9.239,1.027, 29.0, 0, 279.29, 342.18, 613.44, 484.30, 384.46, 0.003, 0.005, 0.002, 0.002, 0.001,0.8162,0.5578,1.2667,1.2597,-0.079,-0.023,0.017,0.022,0.020,0.17
10572,08/09/2011,15:09:41,-25.800,  29.433, 1006,  904,84.34,9.298,1.027, 29.0, 0, 279.00, 340.10, 612.52, 479.48, 382.23, 0.006, 0.007, 0.002, 0.002, 0.001,0.8204,0.5553,1.2775,1.2544,-0.080,-0.023,0.017,0.022,0.020,0.16
10572,08/09/2011,15:09:55,-25.800,  29.433, 1006,  904,84.39,9.367,1.027, 29.0, 0, 269.83, 328.92, 606.60, 462.13, 370.94, 0.001, 0.001, 0.001, 0.001, 0.001,0.8204,0.5422,1.3126,1.2458,-0.077,-0.021,0.017,0.026,0.024,0.16
10572,08/10/2011, 8:59:56,-25.800,  29.433, 1006,  911,44.59,1.403,1.026, 10.9, 0, 400.20, 467.80, 736.56, 552.18, 510.09, 0.005, 0.003, 0.005, 0.003, 0.003,0.8555,0.6351,1.3339,1.0825,0.425,0.334,0.191,0.124,0.113,0.67
10572,08/10/2011, 9:00:16,-25.800,  29.433, 1006,  912,44.55,1.402,1.026, 11.4, 0, 363.60, 431.25, 694.73, 491.00, 459.54, 0.027, 0.012, 0.022, 0.009, 0.008,0.8430,0.6210,1.4149,1.0686,0.493,0.393,0.233,0.208,0.189,0.66
10572,08/10/2011, 9:00:33,-25.800,  29.433, 1006,  912,44.52,1.401,1.026, 11.8, 0, 397.69, 464.88, 741.37, 547.40, 507.69, 0.012, 0.004, 0.000, 0.009, 0.006,0.8555,0.6271,1.3544,1.0782,0.430,0.339,0.186,0.130,0.119,0.66
10572,08/10/2011, 9:00:51,-25.800,  29.433, 1006,  912,44.49,1.400,1.026, 12.2, 0, 401.28, 468.23, 731.69, 546.92, 506.21, 0.005, 0.005, 0.008, 0.016, 0.020,0.8570,0.6399,1.3380,1.0805,0.423,0.334,0.196,0.131,0.119,0.67
10572,08/10/2011, 9:46:34,-25.800,  29.433, 1006,  910,41.73,1.339,1.026, 14.5, 0, 392.45, 440.32, 556.07, 364.58, 334.05, 0.282, 0.085, 0.263, 0.425, 0.619,0.8885,0.8302,1.6359,1.2905,0.470,0.402,0.412,0.441,0.401,0.77
10572,08/10/2011, 9:46:53,-25.800,  29.433, 1006,  910,41.72,1.339,1.026, 14.7, 0, 469.64, 516.12, 788.74, 559.06, 582.25, 0.029, 0.032, 0.003, 0.014, 0.008,0.9106,0.6543,1.4110,0.9602,0.336,0.283,0.151,0.121,0.110,0.52
10572,08/10/2011, 9:47:04,-25.800,  29.433, 1006,  910,41.72,1.338,1.026, 14.8, 0, 473.19, 533.09, 787.63, 572.35, 588.01, 0.032, 0.008, 0.003, 0.006, 0.009,0.8876,0.6768,1.3762,0.9734,0.330,0.259,0.152,0.104,0.094,0.54
10572,08/10/2011, 9:47:15,-25.800,  29.433, 1006,  910,41.71,1.338,1.026, 14.9, 0, 482.04, 536.77, 783.00, 568.82, 589.76, 0.013, 0.008, 0.002, 0.010, 0.007,0.8980,0.6855,1.3766,0.9645,0.317,0.254,0.156,0.108,0.099,0.52
10572,08/10/2011,10:00:24,-25.800,  29.433, 1006,  909,41.44,1.333,1.026, 15.2, 0, 508.99, 558.77, 815.78, 581.95, 614.18, 0.001, 0.002, 0.001, 0.006, 0.004,0.9109,0.6850,1.4018,0.9475,0.278,0.226,0.126,0.092,0.084,0.50
10572,08/10/2011,10:00:38,-25.800,  29.433, 1006,  909,41.44,1.333,1.026, 15.3, 0, 512.16, 562.32, 811.94, 585.24, 618.67, 0.002, 0.002, 0.005, 0.001, 0.001,0.9108,0.6926,1.3874,0.9460,0.274,0.221,0.130,0.088,0.080,0.50
10572,08/10/2011,10:00:49,-25.800,  29.433, 1006,  909,41.44,1.333,1.026, 15.4, 0, 512.95, 562.92, 811.56, 584.73, 618.08, 0.001, 0.001, 0.003, 0.002, 0.001,0.9112,0.6936,1.3879,0.9460,0.272,0.220,0.130,0.088,0.080,0.50
10572,08/10/2011,10:40:30,-25.800,  29.433, 1006,  908,42.17,1.348,1.026, 16.6, 0, 534.82, 576.03, 824.57, 584.66, 634.63, 0.008, 0.007, 0.007, 0.009, 0.010,0.9285,0.6986,1.4105,0.9213,0.236,0.199,0.116,0.087,0.079,0.46
10572,08/10/2011,10:41:04,-25.800,  29.433, 1006,  908,42.19,1.348,1.026, 16.8, 0, 530.61, 572.47, 825.70, 581.26, 627.78, 0.005, 0.005, 0.001, 0.012, 0.016,0.9269,0.6933,1.4207,0.9259,0.242,0.204,0.115,0.092,0.083,0.46
10572,08/10/2011,10:41:34,-25.800,  29.433, 1006,  909,42.22,1.349,1.026, 17.0, 0, 530.13, 571.20, 820.26, 583.30, 630.08, 0.008, 0.002, 0.003, 0.007, 0.007,0.9281,0.6964,1.4063,0.9258,0.242,0.205,0.120,0.089,0.081,0.46
10572,07/10/2011,10:43:08,-25.800,  29.433, 1006,  909,48.82,1.517,1.033, 17.4, 0, 488.56, 539.09, 760.87, 550.00, 596.40, 0.124, 0.091, 0.093, 0.080, 0.080,0.9042,0.7087,1.3850,0.9227,0.241,0.202,0.148,0.112,0.102,0.41
10572,07/10/2011,10:43:18,-25.800,  29.433, 1006,  909,48.82,1.517,1.033, 17.5, 0, 533.45, 572.26, 825.76, 579.73, 624.58, 0.012, 0.012, 0.004, 0.008, 0.012,0.9322,0.6930,1.4244,0.9282,0.183,0.162,0.094,0.077,0.070,0.42
10572,07/10/2011,10:43:37,-25.800,  29.433, 1006,  909,48.84,1.517,1.033, 17.6, 0, 538.04, 576.49, 821.16, 585.48, 633.72, 0.010, 0.016, 0.014, 0.011, 0.012,0.9334,0.7021,1.4026,0.9239,0.177,0.158,0.097,0.071,0.064,0.41
10572,07/10/2011,10:43:49,-25.800,  29.433, 1006,  909,48.85,1.517,1.033, 17.7, 0, 544.58, 586.19, 825.58, 592.15, 642.72, 0.002, 0.001, 0.007, 0.003, 0.004,0.9290,0.7101,1.3942,0.9213,0.169,0.146,0.094,0.063,0.057,0.41
10572,07/10/2011,10:43:59,-25.800,  29.433, 1006,  910,48.85,1.518,1.033, 17.8, 0, 539.19, 578.62, 823.06, 580.90, 637.37, 0.010, 0.012, 0.012, 0.015, 0.019,0.9319,0.7030,1.4170,0.9115,0.175,0.155,0.096,0.076,0.069,0.39
10572,07/11/2011,11:52:16,-25.800,  29.433, 1006,  908,54.20,1.706,1.033, 15.2, 0, 508.47, 554.36, 805.95, 577.78, 719.12, 0.003, 0.001, 0.001, 0.004, 0.005,0.9172,0.6878,1.3949,0.8035,0.167,0.149,0.093,0.069,0.063,0.23
10572,07/11/2011,11:52:41,-25.800,  29.433, 1006,  908,54.25,1.708,1.033, 15.7, 0, 504.07, 547.84, 794.93, 569.00, 707.85, 0.015, 0.012, 0.007, 0.021, 0.018,0.9201,0.6892,1.3974,0.8038,0.171,0.156,0.101,0.078,0.071,0.24
10572,07/11/2011,11:52:52,-25.800,  29.433, 1006,  909,54.27,1.709,1.033, 15.9, 0, 505.35, 549.92, 795.07, 578.28, 711.61, 0.002, 0.003, 0.005, 0.003, 0.005,0.9190,0.6917,1.3749,0.8126,0.170,0.153,0.101,0.068,0.062,0.24
10572,07/11/2011,11:53:03,-25.800,  29.433, 1006,  909,54.29,1.710,1.033, 16.1, 0, 505.90, 550.01, 803.76, 579.38, 714.02, 0.001, 0.002, 0.001, 0.001, 0.003,0.9198,0.6843,1.3873,0.8114,0.169,0.153,0.095,0.067,0.061,0.24
10572,07/11/2011,11:53:14,-25.800,  29.433, 1006,  909,54.31,1.711,1.033, 16.3, 0, 508.65, 554.32, 801.50, 579.73, 717.41, 0.003, 0.002, 0.004, 0.002, 0.003,0.9176,0.6916,1.3825,0.8081,0.165,0.148,0.096,0.067,0.061,0.24
10572,07/11/2011,12:31:49,-25.800,  29.433, 1006,  907,59.28,1.952,1.033, 18.5, 0, 443.77, 495.56, 755.13, 556.83, 668.18, 0.008, 0.009, 0.002, 0.004, 0.007,0.8955,0.6563,1.3561,0.8334,0.188,0.172,0.110,0.078,0.071,0.24
10572,07/11/2011,12:32:06,-25.800,  29.433, 1006,  907,59.32,1.955,1.033, 18.6, 0, 444.51, 497.47, 751.22, 558.80, 669.56, 0.002, 0.001, 0.004, 0.003, 0.007,0.8935,0.6622,1.3443,0.8346,0.187,0.169,0.113,0.076,0.069,0.24
10572,07/11/2011,12:32:17,-25.800,  29.433, 1006,  907,59.35,1.956,1.033, 18.7, 0, 435.27, 488.94, 754.02, 552.78, 658.42, 0.013, 0.006, 0.001, 0.005, 0.012,0.8902,0.6484,1.3641,0.8396,0.198,0.178,0.111,0.081,0.074,0.24
10572,07/11/2011,12:32:30,-25.800,  29.433, 1006,  907,59.38,1.958,1.033, 18.8, 0, 440.52, 492.09, 750.68, 557.82, 668.13, 0.002, 0.005, 0.002, 0.003, 0.003,0.8952,0.6555,1.3457,0.8349,0.191,0.174,0.113,0.076,0.070,0.24
10572,08/12/2011, 9:12:32,-25.400,  29.350, 1006,  908,42.60,1.357,1.026,  9.5, 0, 454.56, 517.65, 770.40, 557.82, 665.55, 0.007, 0.005, 0.003, 0.002, 0.004,0.8782,0.6719,1.3811,0.8381,0.353,0.276,0.166,0.122,0.111,0.34
10572,08/12/2011, 9:12:44,-25.400,  29.350, 1006,  908,42.58,1.357,1.026,  9.7, 0, 456.31, 518.14, 770.80, 555.26, 661.85, 0.003, 0.005, 0.004, 0.006, 0.009,0.8807,0.6722,1.3882,0.8390,0.351,0.276,0.166,0.125,0.114,0.34
10572,08/12/2011, 9:12:57,-25.400,  29.350, 1006,  908,42.57,1.356,1.026,  9.8, 0, 458.50, 520.76, 769.90, 558.06, 664.66, 0.003, 0.001, 0.005, 0.001, 0.003,0.8805,0.6764,1.3796,0.8396,0.347,0.272,0.167,0.121,0.111,0.34
10572,08/12/2011, 9:13:09,-25.400,  29.350, 1006,  908,42.55,1.356,1.026, 10.0, 0, 456.83, 518.28, 772.40, 553.90, 658.00, 0.004, 0.004, 0.002, 0.005, 0.013,0.8814,0.6710,1.3945,0.8419,0.350,0.276,0.164,0.127,0.116,0.35
10572,08/12/2011,10:38:04,-25.400,  29.350, 1006,  907,41.08,1.325,1.026, 12.5, 0, 572.33, 612.04, 847.25, 595.62, 770.23, 0.002, 0.004, 0.003, 0.004, 0.004,0.9351,0.7224,1.4225,0.7733,0.194,0.160,0.099,0.075,0.069,0.25
10572,08/12/2011,10:38:21,-25.400,  29.350, 1006,  907,41.09,1.326,1.026, 12.8, 0, 573.84, 613.78, 847.56, 594.43, 771.73, 0.004, 0.003, 0.002, 0.004, 0.004,0.9349,0.7242,1.4259,0.7703,0.191,0.157,0.099,0.077,0.070,0.25
10572,08/12/2011,10:38:32,-25.400,  29.350, 1006,  907,41.10,1.326,1.026, 12.9, 0, 573.65, 613.16, 843.50, 594.99, 770.44, 0.003, 0.003, 0.010, 0.001, 0.002,0.9356,0.7270,1.4177,0.7723,0.192,0.158,0.102,0.076,0.069,0.25
10572,08/12/2011,10:38:43,-25.400,  29.350, 1006,  907,41.11,1.326,1.026, 13.1, 0, 574.37, 612.47, 848.18, 595.73, 773.04, 0.003, 0.003, 0.003, 0.004, 0.003,0.9378,0.7221,1.4238,0.7706,0.191,0.159,0.098,0.075,0.069,0.25
10572,08/12/2011,11:22:41,-25.400,  29.350, 1006,  906,44.34,1.397,1.026, 15.8, 0, 553.93, 590.70, 820.72, 580.84, 755.00, 0.003, 0.003, 0.002, 0.005, 0.005,0.9378,0.7197,1.4130,0.7693,0.196,0.171,0.115,0.089,0.081,0.24
10572,08/12/2011,11:22:52,-25.400,  29.350, 1006,  906,44.35,1.397,1.026, 15.9, 0, 554.49, 593.19, 817.40, 582.13, 756.55, 0.001, 0.002, 0.005, 0.001, 0.003,0.9348,0.7257,1.4042,0.7695,0.195,0.167,0.118,0.087,0.079,0.24
10572,08/12/2011,11:23:07,-25.400,  29.350, 1006,  907,44.38,1.398,1.026, 16.0, 0, 549.42, 589.14, 822.67, 578.68, 752.73, 0.004, 0.006, 0.000, 0.003, 0.005,0.9326,0.7161,1.4216,0.7688,0.202,0.172,0.113,0.092,0.083,0.24
10572,08/12/2011,11:23:20,-25.400,  29.350, 1006,  907,44.40,1.398,1.026, 16.2, 0, 546.21, 585.42, 818.72, 572.25, 747.00, 0.005, 0.004, 0.003, 0.001, 0.003,0.9330,0.7151,1.4307,0.7661,0.206,0.177,0.117,0.099,0.091,0.24
10572,01/17/2012, 6:59:14,-33.033,  18.000, 1006, 1007,53.85,1.692,0.968, 19.8, 0,  41.81,  68.12, 163.90, 139.30,  11.20, 0.044, 0.036, 0.028, 0.026, 0.023,0.6138,0.4158,1.1766,12.4361,1.661,1.415,1.070,0.947,0.862,6.73
10572,01/17/2012,10:07:24,-33.033,  18.000, 1006, 1008,16.58,1.043,0.968, 21.8, 0,   0.38,   0.44,   0.91,   0.81,  51.13, 0.096, 0.013, 0.198, 1.316, 1.988,0.8559,0.5000,2.3640,0.6983,7.359,7.216,6.746,6.477,5.894,Na  
10572,01/17/2012,10:08:14,-33.033,  18.000, 1006, 1008,16.46,1.042,0.968, 22.1, 0, 613.89, 645.65, 863.56, 615.26, 291.14, 0.005, 0.004, 0.017, 0.013, 0.017,0.9508,0.7478,1.4035,2.1135,0.269,0.228,0.169,0.122,0.111,2.59
10572,01/17/2012,10:08:29,-33.033,  18.000, 1006, 1008,16.42,1.042,0.968, 22.2, 0, 616.24, 648.50, 884.14, 623.04, 295.21, 0.002, 0.005, 0.003, 0.002, 0.003,0.9503,0.7335,1.4191,2.1105,0.265,0.223,0.147,0.110,0.100,2.58
10572,01/17/2012,10:08:48,-33.033,  18.000, 1006, 1009,16.38,1.042,0.968, 22.2, 0, 552.92, 595.80, 825.32, 553.84, 267.16, 0.079, 0.027, 0.033, 0.057, 0.067,0.9272,0.7226,1.4918,2.0741,0.369,0.305,0.213,0.223,0.203,2.56
10572,01/17/2012,10:09:11,-33.033,  18.000, 1006, 1008,16.32,1.042,0.968, 22.3, 0, 605.81, 637.36, 885.39, 614.08, 289.03, 0.004, 0.006, 0.005, 0.005, 0.010,0.9505,0.7199,1.4418,2.1247,0.282,0.240,0.145,0.124,0.113,2.61
10572,01/17/2012,10:09:25,-33.033,  18.000, 1006, 1008,16.28,1.041,0.968, 22.4, 0, 582.02, 600.58, 835.53, 586.52, 276.91, 0.017, 0.024, 0.012, 0.015, 0.016,0.9692,0.7187,1.4246,2.1181,0.321,0.297,0.201,0.168,0.153,2.61
10572,01/17/2012,10:09:42,-33.033,  18.000, 1006, 1008,16.24,1.041,0.968, 22.4, 0, 555.15, 578.84, 815.72, 549.02, 267.49, 0.028, 0.008, 0.011, 0.009, 0.003,0.9590,0.7096,1.4859,2.0525,0.366,0.333,0.224,0.232,0.211,2.53
10572,01/17/2012,10:09:56,-33.033,  18.000, 1006, 1008,16.21,1.041,0.968, 22.5, 0, 599.48, 630.47, 863.70, 597.84, 287.35, 0.002, 0.007, 0.005, 0.002, 0.006,0.9509,0.7300,1.4447,2.0806,0.292,0.251,0.169,0.150,0.137,2.55
10572,01/19/2012,10:34:18,-33.033,  18.000, 1006, 1008,13.72,1.029,0.968, 23.8, 0,   0.37,   0.39,   0.62,   0.27,   0.15, 0.064, 0.133, 0.072, 0.186, 0.319,0.9692,0.6350,2.3498,2.0731,7.468,7.436,7.210,7.629,6.942,4.65
10572,01/19/2012,10:34:31,-33.033,  18.000, 1006, 1008,13.71,1.029,0.968, 23.8, 0,   0.79,   0.97,   2.13,   1.68,   0.48, 0.523, 0.728, 0.911, 0.736, 0.700,0.8983,0.5134,1.3527,3.5261,6.743,6.549,6.007,5.861,5.333,6.58
10572,01/19/2012,10:34:42,-33.033,  18.000, 1006, 1008,13.69,1.029,0.968, 23.9, 0, 288.36, 338.14, 486.09, 294.90, 108.71, 0.198, 0.185, 0.104, 0.126, 0.139,0.8576,0.6936,1.6545,2.7179,1.010,0.861,0.730,0.839,0.763,3.68
10572,01/19/2012,10:34:58,-33.033,  18.000, 1006, 1008,13.67,1.029,0.968, 23.9, 0, 457.72, 483.37, 722.56, 499.41, 175.13, 0.028, 0.021, 0.018, 0.052, 0.033,0.9471,0.6693,1.4506,2.8507,0.561,0.514,0.345,0.327,0.297,3.69
10572,01/19/2012,10:37:58,-33.033,  18.000, 1006, 1009,13.42,1.028,0.968, 24.5, 0, 492.94, 520.90, 797.38, 526.96, 187.21, 0.021, 0.010, 0.007, 0.017, 0.033,0.9463,0.6533,1.5134,2.8160,0.489,0.441,0.249,0.275,0.250,3.63
10572,01/19/2012,10:38:11,-33.033,  18.000, 1006, 1008,13.41,1.028,0.968, 24.5, 0, 567.68, 601.70, 841.83, 609.74, 219.22, 0.002, 0.002, 0.001, 0.002, 0.004,0.9435,0.7148,1.3806,2.7814,0.352,0.301,0.197,0.133,0.121,3.54
10572,01/19/2012,10:38:24,-33.033,  18.000, 1006, 1009,13.39,1.028,0.968, 24.6, 0, 561.03, 590.11, 828.32, 598.73, 215.67, 0.002, 0.005, 0.007, 0.003, 0.004,0.9507,0.7124,1.3835,2.7762,0.363,0.320,0.212,0.151,0.137,3.54
