# Exported mask 'geometry' on 23-Jun-2016 08:38:35.000038
# Product name: S2A_OPER_MTD_SAFL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644
# Product file location: /home/dgriffith/Downloads/S2Image/S2A_OPER_PRD_MSIL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644.SAFE/S2A_OPER_MTD_SAFL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644.xml

# Wavelength:				443.0	490.0	560.0	665.0	705.0	740.0	783.0	842.0	865.0	945.0	1375.0	1610.0	2190.0	0.0	0.0	0.0	0.0	0.0
# Solar flux:				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B10	B11	B12	sun_zenith	sun_azimuth	view_zenith	view_azimuth	DarkInB8A
13764.5	13490.5	28.370780275902057	-25.625332965501613	1584	1234	948	661	637	623	606	516	522	181	10	162	86	54.942364	30.728468	5.9012885	84.031654	1.0
13765.5	13490.5	28.370879855819656	-25.625332031185064	1584	1219	949	673	637	623	606	525	522	181	10	162	86	54.942318	30.728373	5.9005527	84.02856	1.0
13766.5	13490.5	28.37097943573232	-25.625331096800682	1584	1228	975	678	638	618	621	516	526	181	10	165	84	54.942272	30.728277	5.899817	84.02546	1.0
13767.5	13490.5	28.371079015640046	-25.62533016234848	1584	1248	961	686	638	618	621	514	526	181	10	165	84	54.942226	30.728182	5.8990817	84.02236	1.0
13768.5	13490.5	28.371178595542833	-25.625329227828452	1584	1241	948	673	656	639	622	522	527	181	10	169	86	54.94218	30.728086	5.898346	84.01926	1.0
13769.5	13490.5	28.371278175440693	-25.625328293240592	1584	1232	947	674	656	639	622	528	527	181	10	169	86	54.942135	30.72799	5.8976107	84.01616	1.0
13770.5	13490.5	28.37137775533361	-25.625327358584915	1589	1237	953	685	648	611	619	524	535	184	10	169	87	54.942085	30.727894	5.896875	84.01306	1.0
13771.5	13490.5	28.371477335221588	-25.625326423861406	1589	1247	956	685	648	611	619	529	535	184	10	169	87	54.94204	30.727798	5.8961396	84.009964	1.0
13772.5	13490.5	28.371576915104637	-25.62532548907007	1589	1246	958	663	633	622	600	536	535	184	10	169	83	54.941994	30.727703	5.895404	84.00687	1.0
13773.5	13490.5	28.371676494982744	-25.625324554210913	1589	1234	962	687	633	622	600	518	535	184	10	169	83	54.941948	30.727606	5.8946686	84.00376	1.0
13774.5	13490.5	28.37177607485592	-25.625323619283925	1589	1240	943	678	643	629	606	519	522	184	10	169	77	54.941902	30.72751	5.893933	84.00066	1.0
13775.5	13490.5	28.371875654724146	-25.625322684289113	1589	1233	950	668	643	629	606	515	522	184	10	169	77	54.941856	30.727415	5.893197	83.99757	1.0
13776.5	13490.5	28.371975234587442	-25.625321749226476	1587	1231	955	682	644	615	609	509	515	175	9	170	89	54.94181	30.72732	5.892462	83.99447	1.0
13777.5	13490.5	28.372074814445796	-25.62532081409601	1587	1240	956	673	644	615	609	502	515	175	9	170	89	54.941765	30.727224	5.891726	83.99137	1.0
13778.5	13490.5	28.37217439429921	-25.62531987889772	1587	1247	957	663	642	612	608	504	525	175	9	169	88	54.94172	30.727127	5.8909907	83.98827	1.0
13779.5	13490.5	28.37227397414769	-25.6253189436316	1587	1239	948	671	642	612	608	506	525	175	9	169	88	54.94167	30.727032	5.890255	83.98517	1.0
13780.5	13490.5	28.372373553991224	-25.625318008297658	1587	1235	955	687	635	615	602	500	519	175	9	162	81	54.941624	30.726936	5.8895197	83.98207	1.0
13781.5	13490.5	28.37247313382982	-25.625317072895893	1587	1233	953	684	635	615	602	502	519	175	9	162	81	54.941578	30.726841	5.888784	83.97897	1.0
13782.5	13490.5	28.372572713663477	-25.625316137426296	1584	1213	947	670	646	618	602	501	517	172	9	162	88	54.941532	30.726744	5.8880486	83.975876	1.0
13783.5	13490.5	28.372672293492194	-25.625315201888874	1584	1215	961	668	646	618	602	496	517	172	9	162	88	54.941486	30.726648	5.887313	83.97278	1.0
13784.5	13490.5	28.372771873315966	-25.625314266283628	1584	1246	955	674	649	615	597	522	509	172	9	163	86	54.94144	30.726553	5.886577	83.96967	1.0
13785.5	13490.5	28.372871453134795	-25.625313330610552	1584	1246	970	669	649	615	597	514	509	172	9	163	86	54.941395	30.726458	5.885842	83.966576	1.0
13786.5	13490.5	28.372971032948687	-25.625312394869656	1584	1221	962	678	665	630	609	517	515	172	9	162	79	54.94135	30.726362	5.885106	83.96348	1.0
13787.5	13490.5	28.373070612757637	-25.62531145906093	1584	1240	962	673	665	630	609	528	515	172	9	162	79	54.941303	30.726265	5.884371	83.96038	1.0
13788.5	13490.5	28.373170192561638	-25.62531052318438	1585	1241	975	679	658	624	611	515	503	172	10	167	82	54.941257	30.72617	5.883635	83.95728	1.0
13789.5	13490.5	28.373269772360704	-25.62530958724	1585	1242	979	687	658	624	611	509	503	172	10	167	82	54.941208	30.726074	5.8828998	83.95418	1.0
13790.5	13490.5	28.37336935215482	-25.6253086512278	1585	1239	955	669	641	606	595	500	518	172	10	176	87	54.941162	30.725979	5.882164	83.95108	1.0
13791.5	13490.5	28.373468931943993	-25.625307715147773	1585	1247	952	677	641	606	595	515	518	172	10	176	87	54.941116	30.725882	5.8814287	83.94798	1.0
13792.5	13490.5	28.373568511728227	-25.625306778999917	1585	1236	969	675	653	604	610	514	534	172	10	179	86	54.94107	30.725786	5.880693	83.944885	1.0
13793.5	13490.5	28.37366809150751	-25.62530584278424	1585	1246	952	682	653	604	610	518	534	172	10	179	86	54.941025	30.72569	5.879957	83.94179	1.0
13794.5	13490.5	28.37376767128185	-25.625304906500734	1580	1247	962	668	658	621	616	525	516	189	14	174	89	54.94098	30.725595	5.879222	83.93869	1.0
13795.5	13490.5	28.373867251051248	-25.6253039701494	1580	1255	959	668	658	621	616	516	516	189	14	174	89	54.940933	30.725498	5.878486	83.935585	1.0
13796.5	13490.5	28.373966830815693	-25.62530303373024	1580	1230	948	674	644	617	599	515	514	189	14	176	80	54.940887	30.725403	5.877751	83.93249	1.0
13797.5	13490.5	28.374066410575196	-25.625302097243257	1580	1238	951	668	644	617	599	517	514	189	14	176	80	54.94084	30.725307	5.877015	83.92939	1.0
13798.5	13490.5	28.374165990329757	-25.625301160688448	1580	1248	959	657	644	613	597	515	515	189	14	172	93	54.940792	30.725212	5.87628	83.92629	1.0
13799.5	13490.5	28.374265570079366	-25.625300224065814	1580	1229	961	670	644	613	597	508	515	189	14	172	93	54.940746	30.725117	5.875544	83.923195	1.0
13800.5	13490.5	28.374365149824033	-25.62529928737535	1585	1218	952	672	638	623	594	502	530	180	10	172	94	54.9407	30.72502	5.8748083	83.92009	1.0
13801.5	13490.5	28.37446472956375	-25.62529835061706	1585	1218	959	667	638	623	594	499	530	180	10	172	94	54.940655	30.724924	5.874073	83.91699	1.0
13802.5	13490.5	28.374564309298517	-25.625297413790946	1585	1237	962	669	647	627	605	515	533	180	10	176	93	54.94061	30.724829	5.8733373	83.913895	1.0
13803.5	13490.5	28.374663889028337	-25.62529647689701	1585	1258	958	684	647	627	605	531	533	180	10	176	93	54.940563	30.724733	5.872602	83.9108	1.0
13752.5	13491.5	28.369586346166574	-25.62543444935937	1591	1233	952	677	634	628	621	515	531	185	11	167	74	54.942993	30.72958	5.9100866	84.03622	1.0
13753.5	13491.5	28.369685926218164	-25.625433515852983	1591	1232	957	673	634	628	621	517	531	185	11	167	74	54.942947	30.729483	5.909351	84.03325	1.0
13754.5	13491.5	28.36978550626483	-25.625432582278762	1591	1235	937	673	630	642	615	515	532	185	11	166	87	54.9429	30.729387	5.9086146	84.03027	1.0
13755.5	13491.5	28.369885086306567	-25.62543164863672	1591	1227	948	669	630	642	615	514	532	185	11	166	87	54.942856	30.729292	5.9078784	84.027306	1.0
13756.5	13491.5	28.369984666343367	-25.625430714926846	1591	1236	955	676	632	618	589	516	546	185	11	163	90	54.942806	30.729197	5.907142	84.02434	1.0
13757.5	13491.5	28.370084246375235	-25.62542978114915	1591	1240	956	681	632	618	589	516	546	185	11	163	90	54.94276	30.7291	5.906406	84.02136	1.0
13758.5	13491.5	28.370183826402176	-25.625428847303628	1583	1229	962	663	637	603	617	514	537	175	12	163	87	54.942715	30.729004	5.9056697	84.018394	1.0
13759.5	13491.5	28.37028340642418	-25.625427913390276	1583	1240	959	662	637	603	617	511	537	175	12	163	87	54.94267	30.728909	5.9049335	84.01543	1.0
13760.5	13491.5	28.370382986441257	-25.6254269794091	1583	1242	961	670	637	610	587	531	515	175	12	163	87	54.942623	30.728813	5.9041977	84.01245	1.0
13761.5	13491.5	28.370482566453394	-25.625426045360093	1583	1241	954	675	637	610	587	527	515	175	12	163	87	54.942577	30.728718	5.9034615	84.00948	1.0
13762.5	13491.5	28.370582146460603	-25.625425111243263	1583	1234	947	675	641	611	593	518	517	175	12	162	81	54.94253	30.72862	5.902725	84.00651	1.0
13763.5	13491.5	28.370681726462877	-25.625424177058605	1583	1232	955	669	641	611	593	523	517	175	12	162	81	54.942486	30.728525	5.901989	84.00354	1.0
13764.5	13491.5	28.370781306460216	-25.62542324280612	1584	1227	948	661	637	623	606	515	522	181	10	162	86	54.94244	30.72843	5.9012527	84.00057	1.0
13765.5	13491.5	28.37088088645262	-25.625422308485813	1584	1231	953	677	637	623	606	524	522	181	10	162	86	54.94239	30.728334	5.9005165	83.9976	1.0
13766.5	13491.5	28.370980466440088	-25.625421374097673	1584	1232	969	683	638	618	621	523	526	181	10	165	84	54.942345	30.728237	5.8997803	83.99463	1.0
13767.5	13491.5	28.371080046422623	-25.62542043964171	1584	1237	966	683	638	618	621	526	526	181	10	165	84	54.9423	30.728142	5.8990445	83.99166	1.0
13768.5	13491.5	28.37117962640022	-25.625419505117925	1584	1250	957	672	656	639	622	519	527	181	10	169	86	54.942253	30.728046	5.8983083	83.988686	1.0
13769.5	13491.5	28.371279206372883	-25.625418570526307	1584	1219	955	670	656	639	622	516	527	181	10	169	86	54.942207	30.727951	5.897572	83.98572	1.0
13770.5	13491.5	28.37137878634061	-25.625417635866864	1589	1238	955	669	648	611	619	527	535	184	10	169	87	54.94216	30.727856	5.896836	83.98274	1.0
13771.5	13491.5	28.371478366303403	-25.625416701139592	1589	1232	951	679	648	611	619	497	535	184	10	169	87	54.942116	30.727758	5.8960996	83.979774	1.0
13772.5	13491.5	28.371577946261255	-25.625415766344496	1589	1247	939	690	633	622	600	519	535	184	10	169	83	54.94207	30.727663	5.8953633	83.97681	1.0
13773.5	13491.5	28.371677526214167	-25.625414831481578	1589	1244	961	674	633	622	600	521	535	184	10	169	83	54.942024	30.727568	5.894627	83.97383	1.0
13774.5	13491.5	28.371777106162146	-25.62541389655083	1589	1222	963	674	643	629	606	516	522	184	10	169	77	54.941975	30.727472	5.8938913	83.97086	1.0
13775.5	13491.5	28.371876686105185	-25.625412961552254	1589	1226	959	674	643	629	606	499	522	184	10	169	77	54.94193	30.727375	5.893155	83.967896	1.0
13776.5	13491.5	28.371976266043287	-25.62541202648585	1587	1246	953	683	644	615	609	511	515	175	9	170	89	54.941883	30.72728	5.892419	83.96492	1.0
13777.5	13491.5	28.37207584597645	-25.625411091351623	1587	1243	954	676	644	615	609	531	515	175	9	170	89	54.941837	30.727184	5.8916826	83.96195	1.0
13778.5	13491.5	28.372175425904672	-25.625410156149567	1587	1254	952	665	642	612	608	521	525	175	9	169	88	54.94179	30.727089	5.8909464	83.958984	1.0
13779.5	13491.5	28.372275005827955	-25.62540922087969	1587	1249	950	666	642	612	608	510	525	175	9	169	88	54.941746	30.726992	5.89021	83.95601	1.0
13780.5	13491.5	28.372374585746297	-25.625408285541983	1587	1235	956	668	635	615	602	506	519	175	9	162	81	54.9417	30.726896	5.889474	83.95304	1.0
13781.5	13491.5	28.3724741656597	-25.62540735013645	1587	1226	953	658	635	615	602	515	519	175	9	162	81	54.941654	30.7268	5.888738	83.950066	1.0
13782.5	13491.5	28.372573745568165	-25.625406414663093	1584	1227	945	679	646	618	602	502	517	172	9	162	88	54.94161	30.726706	5.888002	83.9471	1.0
13783.5	13491.5	28.372673325471688	-25.625405479121905	1584	1229	943	698	646	618	602	505	517	172	9	162	88	54.941563	30.72661	5.8872657	83.94413	1.0
13784.5	13491.5	28.37277290537027	-25.625404543512893	1584	1244	965	680	649	615	597	525	509	172	9	163	86	54.941513	30.726513	5.8865294	83.941154	1.0
13785.5	13491.5	28.372872485263905	-25.625403607836052	1584	1252	978	678	649	615	597	514	509	172	9	163	86	54.941467	30.726418	5.885793	83.93819	1.0
13786.5	13491.5	28.372972065152602	-25.625402672091386	1584	1232	964	683	665	630	609	516	515	172	9	162	79	54.94142	30.726322	5.885057	83.93522	1.0
13787.5	13491.5	28.373071645036358	-25.6254017362789	1584	1238	963	678	665	630	609	517	515	172	9	162	79	54.941376	30.726227	5.8843207	83.93224	1.0
13788.5	13491.5	28.373171224915172	-25.625400800398584	1585	1235	971	669	658	624	611	515	503	172	10	167	82	54.94133	30.72613	5.883585	83.929276	1.0
13789.5	13491.5	28.373270804789037	-25.62539986445044	1585	1242	978	675	658	624	611	518	503	172	10	167	82	54.941284	30.726034	5.8828487	83.9263	1.0
13790.5	13491.5	28.373370384657967	-25.625398928434468	1585	1239	970	676	641	606	595	512	518	172	10	176	87	54.94124	30.725939	5.8821125	83.92333	1.0
13791.5	13491.5	28.37346996452195	-25.625397992350674	1585	1249	964	685	641	606	595	501	518	172	10	176	87	54.941193	30.725843	5.8813763	83.920364	1.0
13792.5	13491.5	28.37356954438098	-25.625397056199052	1585	1250	984	678	653	604	610	531	534	172	10	179	86	54.941147	30.725748	5.88064	83.91739	1.0
13793.5	13491.5	28.373669124235075	-25.6253961199796	1585	1234	957	663	653	604	610	521	534	172	10	179	86	54.941097	30.72565	5.879904	83.91442	1.0
13794.5	13491.5	28.373768704084224	-25.625395183692333	1580	1243	968	652	658	621	616	522	516	189	14	174	89	54.94105	30.725555	5.8791676	83.91145	1.0
13795.5	13491.5	28.373868283928424	-25.62539424733723	1580	1266	959	666	658	621	616	508	516	189	14	174	89	54.941006	30.72546	5.878432	83.90848	1.0
13796.5	13491.5	28.37396786376768	-25.625393310914305	1580	1236	954	674	644	617	599	515	514	189	14	176	80	54.94096	30.725365	5.8776956	83.90551	1.0
13797.5	13491.5	28.37406744360199	-25.625392374423548	1580	1255	942	672	644	617	599	510	514	189	14	176	80	54.940914	30.725267	5.8769593	83.90254	1.0
13798.5	13491.5	28.374167023431355	-25.62539143786497	1580	1250	957	656	644	613	597	512	515	189	14	172	93	54.94087	30.725172	5.876223	83.89957	1.0
13799.5	13491.5	28.374266603255776	-25.625390501238567	1580	1226	955	685	644	613	597	508	515	189	14	172	93	54.940823	30.725077	5.875487	83.8966	1.0
13800.5	13491.5	28.374366183075246	-25.625389564544335	1585	1233	950	669	638	623	594	506	530	180	10	172	94	54.940777	30.724981	5.8747506	83.89362	1.0
13801.5	13491.5	28.37446576288977	-25.62538862778228	1585	1248	950	675	638	623	594	511	530	180	10	172	94	54.94073	30.724884	5.8740144	83.890656	1.0
13802.5	13491.5	28.374565342699345	-25.625387690952397	1585	1229	961	673	647	627	605	521	533	180	10	176	93	54.94068	30.724789	5.8732786	83.88769	1.0
13803.5	13491.5	28.37466492250397	-25.625386754054688	1585	1246	957	690	647	627	605	524	533	180	10	176	93	54.940636	30.724693	5.8725424	83.88471	1.0
13752.5	13492.5	28.369587375831966	-25.625524726707827	1591	1240	969	694	654	620	623	516	516	185	11	168	80	54.943066	30.72954	5.910059	84.00359	1.0
13753.5	13492.5	28.36968695595837	-25.625523793197683	1591	1236	963	687	654	620	623	522	516	185	11	168	80	54.94302	30.729445	5.909322	84.00075	1.0
13754.5	13492.5	28.36978653607984	-25.625522859619704	1591	1236	961	672	650	617	612	520	513	185	11	165	89	54.942974	30.72935	5.908585	83.99791	1.0
13755.5	13492.5	28.369886116196387	-25.625521925973906	1591	1219	954	676	650	617	612	516	513	185	11	165	89	54.94293	30.729252	5.9078484	83.99506	1.0
13756.5	13492.5	28.369985696307996	-25.62552099226028	1591	1237	959	680	642	626	599	516	514	185	11	169	93	54.942883	30.729156	5.9071116	83.992226	1.0
13757.5	13492.5	28.370085276414674	-25.625520058478823	1591	1241	961	665	642	626	599	515	514	185	11	169	93	54.942837	30.729061	5.906375	83.98938	1.0
13758.5	13492.5	28.37018485651642	-25.625519124629538	1583	1245	964	671	643	629	606	523	524	175	12	166	86	54.94279	30.728966	5.905638	83.986534	1.0
13759.5	13492.5	28.370284436613233	-25.62551819071243	1583	1242	957	682	643	629	606	510	524	175	12	166	86	54.942745	30.728868	5.904901	83.983696	1.0
13760.5	13492.5	28.370384016705117	-25.62551725672749	1583	1222	954	675	636	628	605	505	536	175	12	160	87	54.942696	30.728773	5.9041643	83.98085	1.0
13761.5	13492.5	28.370483596792063	-25.62551632267473	1583	1244	960	681	636	628	605	506	536	175	12	160	87	54.94265	30.728678	5.9034276	83.97801	1.0
13762.5	13492.5	28.37058317687408	-25.625515388554142	1583	1251	965	668	638	630	613	514	516	175	12	165	80	54.942604	30.728582	5.902691	83.97517	1.0
13763.5	13492.5	28.37068275695116	-25.625514454365725	1583	1238	954	680	638	630	613	517	516	175	12	165	80	54.94256	30.728487	5.901954	83.97233	1.0
13764.5	13492.5	28.370782337023304	-25.625513520109482	1584	1239	959	669	645	632	618	515	498	181	10	163	83	54.942513	30.72839	5.9012175	83.96948	1.0
13765.5	13492.5	28.370881917090518	-25.625512585785415	1584	1234	961	664	645	632	618	515	498	181	10	163	83	54.942467	30.728294	5.9004803	83.966644	1.0
13766.5	13492.5	28.370981497152794	-25.625511651393513	1584	1219	949	666	640	617	580	514	521	181	10	165	80	54.94242	30.728199	5.8997436	83.9638	1.0
13767.5	13492.5	28.371081077210135	-25.625510716933793	1584	1233	967	671	640	617	580	526	521	181	10	165	80	54.942375	30.728104	5.899007	83.96096	1.0
13768.5	13492.5	28.371180657262542	-25.62550978240624	1584	1252	960	696	638	625	617	527	516	181	10	169	91	54.94233	30.728006	5.89827	83.958115	1.0
13769.5	13492.5	28.371280237310014	-25.625508847810863	1584	1231	956	691	638	625	617	535	516	181	10	169	91	54.94228	30.727911	5.8975334	83.95527	1.0
13770.5	13492.5	28.371379817352544	-25.62550791314766	1589	1230	956	671	637	620	608	547	512	184	10	168	88	54.942234	30.727816	5.8967967	83.95243	1.0
13771.5	13492.5	28.371479397390146	-25.62550697841663	1589	1252	957	673	637	620	608	509	512	184	10	168	88	54.94219	30.72772	5.89606	83.949585	1.0
13772.5	13492.5	28.371578977422804	-25.625506043617772	1589	1253	963	681	632	618	603	520	518	184	10	169	79	54.942142	30.727623	5.895323	83.94675	1.0
13773.5	13492.5	28.37167855745053	-25.625505108751085	1589	1233	976	669	632	618	603	523	518	184	10	169	79	54.942097	30.727528	5.894586	83.9439	1.0
13774.5	13492.5	28.371778137473314	-25.625504173816577	1589	1241	949	676	644	626	614	515	513	184	10	170	81	54.94205	30.727432	5.8938494	83.94106	1.0
13775.5	13492.5	28.371877717491163	-25.62550323881424	1589	1240	950	677	644	626	614	521	513	184	10	170	81	54.942005	30.727337	5.8931127	83.93822	1.0
13776.5	13492.5	28.37197729750407	-25.625502303744078	1587	1242	956	678	636	618	596	514	515	175	9	169	92	54.94196	30.727242	5.892376	83.93538	1.0
13777.5	13492.5	28.37207687751204	-25.62550136860608	1587	1219	961	681	636	618	596	511	515	175	9	169	92	54.941914	30.727144	5.891639	83.93253	1.0
13778.5	13492.5	28.37217645751507	-25.625500433400266	1587	1225	963	672	640	618	604	514	520	175	9	169	84	54.941868	30.727049	5.890902	83.92969	1.0
13779.5	13492.5	28.372276037513164	-25.625499498126622	1587	1226	961	669	640	618	604	507	520	175	9	169	84	54.94182	30.726954	5.8901653	83.92685	1.0
13780.5	13492.5	28.37237561750631	-25.62549856278515	1587	1258	965	666	637	618	598	507	530	175	9	161	84	54.941772	30.726858	5.8894286	83.924	1.0
13781.5	13492.5	28.372475197494524	-25.625497627375854	1587	1241	958	677	637	618	598	508	530	175	9	161	84	54.941727	30.72676	5.888692	83.921165	1.0
13782.5	13492.5	28.372574777477794	-25.62549669189873	1584	1232	953	665	649	616	600	505	534	172	9	163	85	54.94168	30.726665	5.887955	83.91832	1.0
13783.5	13492.5	28.372674357456123	-25.62549575635378	1584	1232	942	689	649	616	600	507	534	172	9	163	85	54.941635	30.72657	5.8872185	83.91548	1.0
13784.5	13492.5	28.37277393742951	-25.625494820741004	1584	1245	947	681	644	625	601	524	524	172	9	163	77	54.94159	30.726475	5.8864813	83.912636	1.0
13785.5	13492.5	28.372873517397956	-25.6254938850604	1584	1251	965	681	644	625	601	519	524	172	9	163	77	54.941544	30.72638	5.8857446	83.9098	1.0
13786.5	13492.5	28.372973097361463	-25.62549294931197	1584	1249	966	677	655	616	603	509	517	172	9	163	82	54.941498	30.726282	5.885008	83.90695	1.0
13787.5	13492.5	28.37307267732002	-25.625492013495712	1584	1245	965	680	655	616	603	513	517	172	9	163	82	54.941452	30.726187	5.884271	83.90411	1.0
13788.5	13492.5	28.373172257273644	-25.625491077611628	1585	1247	974	673	647	608	606	515	530	172	10	169	86	54.941402	30.726091	5.8835344	83.90127	1.0
13789.5	13492.5	28.37327183722232	-25.62549014165972	1585	1238	978	670	647	608	606	514	530	172	10	169	86	54.941357	30.725996	5.8827977	83.89842	1.0
13790.5	13492.5	28.37337141716605	-25.625489205639983	1585	1241	969	678	633	617	611	520	533	172	10	171	84	54.94131	30.725899	5.882061	83.895584	1.0
13791.5	13492.5	28.37347099710484	-25.625488269552424	1585	1257	959	692	633	617	611	520	533	172	10	171	84	54.941265	30.725803	5.881324	83.89274	1.0
13792.5	13492.5	28.373570577038684	-25.62548733339703	1585	1251	969	675	659	627	613	521	534	172	10	173	83	54.94122	30.725708	5.880587	83.8899	1.0
13793.5	13492.5	28.373670156967588	-25.625486397173816	1585	1246	969	669	659	627	613	511	534	172	10	173	83	54.941174	30.725613	5.8798504	83.887054	1.0
13794.5	13492.5	28.37376973689154	-25.625485460882775	1580	1235	971	686	653	630	614	520	518	189	14	170	84	54.941128	30.725515	5.8791137	83.88422	1.0
13795.5	13492.5	28.37386931681055	-25.62548452452391	1580	1253	965	680	653	630	614	531	518	189	14	170	84	54.941082	30.72542	5.878377	83.88137	1.0
13796.5	13492.5	28.373968896724616	-25.62548358809721	1580	1255	976	664	650	620	618	513	525	189	14	169	83	54.941036	30.725325	5.8776402	83.87853	1.0
13797.5	13492.5	28.37406847663373	-25.625482651602688	1580	1225	958	675	650	620	618	510	525	189	14	169	83	54.940987	30.72523	5.876903	83.87569	1.0
13798.5	13492.5	28.374168056537904	-25.62548171504034	1580	1243	947	670	654	609	617	506	516	189	14	170	94	54.94094	30.725134	5.8761663	83.87285	1.0
13799.5	13492.5	28.37426763643713	-25.625480778410168	1580	1232	962	674	654	609	617	508	516	189	14	170	94	54.940895	30.725037	5.8754296	83.87	1.0
13800.5	13492.5	28.374367216331407	-25.625479841712163	1585	1217	954	654	649	617	616	515	514	180	10	170	91	54.94085	30.724941	5.874693	83.86716	1.0
13801.5	13492.5	28.374466796220737	-25.62547890494634	1585	1236	943	674	649	617	616	514	514	180	10	170	91	54.940804	30.724846	5.873956	83.86432	1.0
13802.5	13492.5	28.374566376105122	-25.625477968112687	1585	1199	931	672	655	628	623	523	534	180	10	175	90	54.940758	30.72475	5.8732195	83.86147	1.0
13803.5	13492.5	28.374665955984554	-25.625477031211208	1585	1234	947	677	655	628	623	522	534	180	10	175	90	54.940712	30.724653	5.872483	83.858635	1.0
13752.5	13493.5	28.369588405502295	-25.625615004055128	1591	1251	974	681	654	620	623	522	516	185	11	168	80	54.943142	30.7295	5.910031	83.97096	1.0
13753.5	13493.5	28.369687985703507	-25.625614070541225	1591	1237	963	683	654	620	623	526	516	185	11	168	80	54.943096	30.729404	5.909293	83.968254	1.0
13754.5	13493.5	28.369787565899788	-25.625613136959494	1591	1221	970	677	650	617	612	521	513	185	11	165	89	54.94305	30.72931	5.908556	83.96554	1.0
13755.5	13493.5	28.369887146091134	-25.625612203309935	1591	1241	959	669	650	617	612	514	513	185	11	165	89	54.943	30.729214	5.9078183	83.96282	1.0
13756.5	13493.5	28.369986726277553	-25.625611269592547	1591	1240	966	673	642	626	599	516	514	185	11	169	93	54.942955	30.729116	5.907081	83.96011	1.0
13757.5	13493.5	28.37008630645904	-25.625610335807334	1591	1251	964	676	642	626	599	516	514	185	11	169	93	54.94291	30.729021	5.9063435	83.9574	1.0
13758.5	13493.5	28.370185886635596	-25.625609401954293	1583	1226	963	683	643	629	606	519	524	175	12	166	86	54.942863	30.728926	5.9056063	83.95468	1.0
13759.5	13493.5	28.370285466807214	-25.625608468033423	1583	1246	962	688	643	629	606	517	524	175	12	166	86	54.942818	30.72883	5.904869	83.951965	1.0
13760.5	13493.5	28.370385046973905	-25.625607534044736	1583	1247	970	670	636	628	605	518	536	175	12	160	87	54.942772	30.728735	5.9041314	83.94926	1.0
13761.5	13493.5	28.370484627135664	-25.62560659998821	1583	1235	959	671	636	628	605	515	536	175	12	160	87	54.942726	30.728638	5.903394	83.94654	1.0
13762.5	13493.5	28.370584207292488	-25.625605665863862	1583	1247	970	681	638	630	613	515	516	175	12	165	80	54.94268	30.728542	5.9026566	83.943825	1.0
13763.5	13493.5	28.370683787444374	-25.625604731671686	1583	1250	965	659	638	630	613	516	516	175	12	165	80	54.942635	30.728447	5.9019194	83.94111	1.0
13764.5	13493.5	28.37078336759133	-25.625603797411685	1584	1239	958	676	645	632	618	513	498	181	10	163	83	54.942585	30.728352	5.9011817	83.9384	1.0
13765.5	13493.5	28.37088294773335	-25.625602863083852	1584	1226	956	673	645	632	618	508	498	181	10	163	83	54.94254	30.728254	5.9004445	83.935684	1.0
13766.5	13493.5	28.370982527870435	-25.625601928688198	1584	1237	951	674	640	617	580	506	521	181	10	165	80	54.942493	30.728159	5.899707	83.93297	1.0
13767.5	13493.5	28.371082108002586	-25.625600994224712	1584	1240	955	679	640	617	580	518	521	181	10	165	80	54.942448	30.728064	5.8989697	83.93026	1.0
13768.5	13493.5	28.3711816881298	-25.6256000596934	1584	1249	961	702	638	625	617	531	516	181	10	169	91	54.9424	30.727968	5.898232	83.92754	1.0
13769.5	13493.5	28.37128126825208	-25.625599125094265	1584	1258	948	694	638	625	617	543	516	181	10	169	91	54.942356	30.727873	5.897495	83.92483	1.0
13770.5	13493.5	28.371380848369423	-25.625598190427294	1589	1250	968	683	637	620	608	529	512	184	10	168	88	54.94231	30.727776	5.896757	83.92211	1.0
13771.5	13493.5	28.371480428481828	-25.625597255692508	1589	1257	980	682	637	620	608	511	512	184	10	168	88	54.942265	30.72768	5.89602	83.9194	1.0
13772.5	13493.5	28.371580008589294	-25.625596320889883	1589	1232	952	686	632	618	603	520	518	184	10	169	79	54.94222	30.727585	5.8952827	83.91669	1.0
13773.5	13493.5	28.371679588691826	-25.625595386019437	1589	1223	938	691	632	618	603	510	518	184	10	169	79	54.942173	30.72749	5.894545	83.91397	1.0
13774.5	13493.5	28.37177916878942	-25.625594451081167	1589	1225	955	678	644	626	614	514	513	184	10	170	81	54.942123	30.727392	5.893808	83.911255	1.0
13775.5	13493.5	28.371878748882075	-25.625593516075064	1589	1243	948	676	644	626	614	545	513	184	10	170	81	54.942078	30.727297	5.89307	83.90855	1.0
13776.5	13493.5	28.371978328969792	-25.62559258100114	1587	1240	956	669	636	618	596	540	515	175	9	169	92	54.94203	30.727201	5.892333	83.90583	1.0
13777.5	13493.5	28.372077909052567	-25.625591645859387	1587	1241	956	674	636	618	596	529	515	175	9	169	92	54.941986	30.727106	5.8915954	83.903114	1.0
